Gene stable ID	HGNC symbol	Gene name	NCBI gene ID
ENSG00000135773	CAPN9	CAPN9	10753
ENSG00000122711	SPINK4	SPINK4	27290
ENSG00000205327	OR6C68	OR6C68	403284
ENSG00000266964	FXYD1	FXYD1	5348
ENSG00000205358	MT1H	MT1H	4496
ENSG00000170074	FAM153A	FAM153A	285596
ENSG00000142515	KLK3	KLK3	354
ENSG00000172139	SLC9C1	SLC9C1	285335
ENSG00000168703	WFDC12	WFDC12	128488
ENSG00000225454	SFTA2	SFTA2	389376
ENSG00000037241	RPL26L1	RPL26L1	51121
ENSG00000183421	RIPK4	RIPK4	54101
ENSG00000115827	DCAF17	DCAF17	80067
ENSG00000148824	MTG1	MTG1	92170
ENSG00000221829	FANCG	FANCG	2189
ENSG00000114812	VIPR1	VIPR1	7433
ENSG00000197620	CXorf40A	CXorf40A	91966
ENSG00000204490	TNF	TNF	7124
ENSG00000167748	KLK1	KLK1	3816
ENSG00000112640	PPP2R5D	PPP2R5D	5528
ENSG00000238130	LTA	LTA	4049
ENSG00000246214		AC022113.1	101929524
ENSG00000086159	AQP6	AQP6	363
ENSG00000110080	ST3GAL4	ST3GAL4	6484
ENSG00000122068	FYTTD1	FYTTD1	84248
ENSG00000196460	RFX8	RFX8	731220
ENSG00000174928	C3orf33	C3orf33	285315
ENSG00000197714	ZNF460	ZNF460	10794
ENSG00000114388	NPRL2	NPRL2	10641
ENSG00000043355	ZIC2	ZIC2	7546
ENSG00000109689	STIM2	STIM2	57620
ENSG00000137841	PLCB2	PLCB2	5330
ENSG00000157911	PEX10	PEX10	5192
ENSG00000137310	TCF19	TCF19	6941
ENSG00000160401	CFAP157	CFAP157	286207
ENSG00000227528	DIAPH3-AS1	DIAPH3-AS1	100874195
ENSG00000145703	IQGAP2	IQGAP2	10788
ENSG00000237105	HCP5	HCP5	10866
ENSG00000131864	USP29	USP29	57663
ENSG00000121064	SCPEP1	SCPEP1	59342
ENSG00000259831	LINC00567	LINC00567	283486
ENSG00000204241		AP000911.1	100128239
ENSG00000100241	SBF1	SBF1	6305
ENSG00000105246	EBI3	EBI3	10148
ENSG00000257780	GLYCAM1	GLYCAM1	644076
ENSG00000240508	PSMB9	PSMB9	5698
ENSG00000275539	LILRA6	LILRA6	79168
ENSG00000068383	INPP5A	INPP5A	3632
ENSG00000078902	TOLLIP	TOLLIP	54472
ENSG00000175198	PCCA	PCCA	5095
ENSG00000229061	ATAT1	ATAT1	79969
ENSG00000236279	CLEC2L	CLEC2L	154790
ENSG00000151414	NEK7	NEK7	140609
ENSG00000153923	CLCA3P	CLCA3P	9629
ENSG00000147799	ARHGAP39	ARHGAP39	80728
ENSG00000277796	CCL3L1	CCL3L1	414062
ENSG00000110074	FOXRED1	FOXRED1	55572
ENSG00000155636	RBM45	RBM45	129831
ENSG00000104497	SNX16	SNX16	64089
ENSG00000136271	DDX56	DDX56	54606
ENSG00000259823	LYPD8	LYPD8	646627
ENSG00000105219	CNTD2	CNTD2	79935
ENSG00000108773	KAT2A	KAT2A	2648
ENSG00000161091	MFSD12	MFSD12	126321
ENSG00000237330	RNF223	RNF223	401934
ENSG00000162981	FAM84A	FAM84A	151354
ENSG00000224034	LINC02561	LINC02561	110806285
ENSG00000165972	CCDC38	CCDC38	120935
ENSG00000140859	KIFC3	KIFC3	3801
ENSG00000130803	ZNF317	ZNF317	57693
ENSG00000189181	OR14I1	OR14I1	401994
ENSG00000103310	ZP2	ZP2	7783
ENSG00000224521		AC098483.1	105373278
ENSG00000189299	FOXR2	FOXR2	139628
ENSG00000257743	MGAM2	MGAM2	93432
ENSG00000276684	RDH13	RDH13	112724
ENSG00000130749	ZC3H4	ZC3H4	23211
ENSG00000186777	ZNF732	ZNF732	654254
ENSG00000167535	CACNB3	CACNB3	784
ENSG00000155903	RASA2	RASA2	5922
ENSG00000126246	IGFLR1	IGFLR1	79713
ENSG00000226807	MROH5	MROH5	389690
ENSG00000198730	CTR9	CTR9	9646
ENSG00000164385	LINC01600	LINC01600	154386
ENSG00000135365	PHF21A	PHF21A	51317
ENSG00000125245	GPR18	GPR18	2841
ENSG00000164746	C7orf57	C7orf57	136288
ENSG00000196233	LCOR	LCOR	84458
ENSG00000275442	LILRP2	LILRP2	79166
ENSG00000230891	LINC00692	LINC00692	285326
ENSG00000179134	SAMD4B	SAMD4B	55095
ENSG00000115221	ITGB6	ITGB6	3694
ENSG00000115221	ITGB6	ITGB6	100505984
ENSG00000250312	ZNF718	ZNF718	255403
ENSG00000177275	OR2AJ1	OR2AJ1	127608
ENSG00000161638	ITGA5	ITGA5	3678
ENSG00000139572	GPR84	GPR84	53831
ENSG00000198900	TOP1	TOP1	7150
ENSG00000101310	SEC23B	SEC23B	10483
ENSG00000226378	HLA-F-AS1	HLA-F-AS1	285830
ENSG00000238243	OR2W3	OR2W3	343171
ENSG00000101435	CST9L	CST9L	128821
ENSG00000172840	PDP2	PDP2	57546
ENSG00000277303	EPOP	EPOP	100170841
ENSG00000170485	NPAS2	NPAS2	4862
ENSG00000236027	PATE3	PATE3	100169851
ENSG00000164744	SUN3	SUN3	256979
ENSG00000162627	SNX7	SNX7	51375
ENSG00000151693	ASAP2	ASAP2	8853
ENSG00000278606	KIR2DL4	KIR2DL4	3805
ENSG00000111642	CHD4	CHD4	1108
ENSG00000238133	MAP3K20-AS1	MAP3K20-AS1	339751
ENSG00000090487	SPG21	SPG21	51324
ENSG00000187537	POTEG	POTEG	404785
ENSG00000223638	RFPL4A	RFPL4A	342931
ENSG00000273608	SRCIN1	SRCIN1	80725
ENSG00000159399	HK2	HK2	3099
ENSG00000171509	RXFP1	RXFP1	59350
ENSG00000188938	FAM120AOS	FAM120AOS	158293
ENSG00000160868	CYP3A4	CYP3A4	1576
ENSG00000145384	FABP2	FABP2	2169
ENSG00000277163	KIR2DS3	KIR2DS3	3808
ENSG00000053372	MRTO4	MRTO4	51154
ENSG00000171425	ZNF581	ZNF581	51545
ENSG00000241296	HLA-DMB	HLA-DMB	3109
ENSG00000075188	NUP37	NUP37	79023
ENSG00000281358	RASSF1-AS1	RASSF1-AS1	102060282
ENSG00000132535	DLG4	DLG4	1742
ENSG00000205085	FAM71F2	FAM71F2	346653
ENSG00000277069	RXFP3	RXFP3	51289
ENSG00000189326	SPANXN4	SPANXN4	441525
ENSG00000185033	SEMA4B	SEMA4B	10509
ENSG00000281362		LINC01115	339822
ENSG00000078699	CBFA2T2	CBFA2T2	9139
ENSG00000281213	LINC01238	LINC01238	102723927
ENSG00000105514	RAB3D	RAB3D	9545
ENSG00000157538	DSCR3	DSCR3	10311
ENSG00000281919	SLC45A2	SLC45A2	51151
ENSG00000109083	IFT20	IFT20	90410
ENSG00000282301	CYP3A7-CYP3A51P	CYP3A7-CYP3A51P	100861540
ENSG00000265144	MIR548AM	MIR548AM	100616428
ENSG00000275770	MIR6505	MIR6505	102466657
ENSG00000207818	MIR105-2	MIR105-2	406898
ENSG00000277178	TARM1	TARM1	441864
ENSG00000275651	MIR6851	MIR6851	102465512
ENSG00000284280	MIR6843	MIR6843	102465508
ENSG00000266194	MIR4661	MIR4661	100616245
ENSG00000284173	MIR6513	MIR6513	102465256
ENSG00000284368	MIR5047	MIR5047	100616408
ENSG00000265831	MIR3123	MIR3123	100422856
ENSG00000284386	MIR147B	MIR147B	100126311
ENSG00000207982	MIR548B	MIR548B	693128
ENSG00000275036	MIR8086	MIR8086	102465880
ENSG00000265164	MIR2681	MIR2681	100616110
ENSG00000264153	SNORA38	SNORA38	677820
ENSG00000283450	MIR486-2	MIR486-2	102465696
ENSG00000275117	PRPF31	PRPF31	26121
ENSG00000278449	MIR6892	MIR6892	102465538
ENSG00000274060	MIR6724-2	MIR6724-2	103504727
ENSG00000284550	MIR8069-1	MIR8069-1	102466252
ENSG00000274034	MIR6813	MIR6813	102466741
ENSG00000208004	MIR323B	MIR323B	574410
ENSG00000263742	MIR3165	MIR3165	100422953
ENSG00000276628	LENG1	LENG1	79165
ENSG00000274176	CNOT3	CNOT3	4849
ENSG00000276345		AC004556.1	107987373
ENSG00000199165	MIRLET7A1	MIRLET7A1	406881
ENSG00000207737	MIR181B2	MIR181B2	406956
ENSG00000284412	MIR4649	MIR4649	100616346
ENSG00000265423	MIR4652	MIR4652	100616206
ENSG00000284583	MIR935	MIR935	100126325
ENSG00000266740	MIR4708	MIR4708	100616176
ENSG00000199090	MIR326	MIR326	442900
ENSG00000201129	SNORA58B	SNORA58B	109617023
ENSG00000207691	MIR183	MIR183	406959
ENSG00000274494	MIR6832	MIR6832	102466745
ENSG00000272474	SNORD113-5	SNORD113-5	767565
ENSG00000284567	MIR223	MIR223	407008
ENSG00000264395	MIR3193	MIR3193	100422904
ENSG00000207943	MIR634	MIR634	693219
ENSG00000207933	MIR9-1	MIR9-1	407046
ENSG00000207145	SNORA18	SNORA18	677805
ENSG00000283728	MIR7108	MIR7108	102466806
ENSG00000211568	MIR670	MIR670	100313777
ENSG00000207583	MIR606	MIR606	693191
ENSG00000284336	MIR2277	MIR2277	100313887
ENSG00000216009	MIR874	MIR874	100126343
ENSG00000275836	MIR6068	MIR6068	102464823
ENSG00000277088	OSCAR	OSCAR	126014
ENSG00000199787	SNORA80C	SNORA80C	109616959
ENSG00000276270	MIR6799	MIR6799	102465479
ENSG00000284081	MIR1199	MIR1199	102466515
ENSG00000276787	FAN1	FAN1	22909
ENSG00000276917	MIR8080	MIR8080	102465877
ENSG00000221705	SNORA11E	SNORA11E	101340250
ENSG00000207609	MIR491	MIR491	574444
ENSG00000221176	MIR1207	MIR1207	100302175
ENSG00000277063	MIR8084	MIR8084	102467005
ENSG00000078295	ADCY2	ADCY2	108
ENSG00000173237	C11orf86	C11orf86	254439
ENSG00000119138	KLF9	KLF9	687
ENSG00000260458	KCNJ18	KCNJ18	100134444
ENSG00000224420	ADM5	ADM5	199800
ENSG00000197119	SLC25A29	SLC25A29	123096
ENSG00000113119	TMCO6	TMCO6	55374
ENSG00000230550	ERLNC1	ERLNC1	101929441
ENSG00000257315	ZBED6	ZBED6	9877
ENSG00000257315	ZBED6	ZBED6	100381270
ENSG00000149357	LAMTOR1	LAMTOR1	55004
ENSG00000142534	RPS11	RPS11	6205
ENSG00000174080	CTSF	CTSF	8722
ENSG00000113070	HBEGF	HBEGF	1839
ENSG00000214819	CDRT15L2	CDRT15L2	256223
ENSG00000258869	LINC02312	LINC02312	100132612
ENSG00000131401	NAPSB	NAPSB	256236
ENSG00000246084	LINC02325	LINC02325	101929241
ENSG00000197176	LINC02291	LINC02291	100129345
ENSG00000148841	ITPRIP	ITPRIP	85450
ENSG00000231507	LINC01353	LINC01353	100506775
ENSG00000233791	LINC01136	LINC01136	730227
ENSG00000214822	KRT16P3	KRT16P3	644945
ENSG00000197748	CFAP43	CFAP43	80217
ENSG00000234506	LINC01506	LINC01506	101927015
ENSG00000188389	PDCD1	PDCD1	5133
ENSG00000133398	MED10	MED10	84246
ENSG00000132024	CC2D1A	CC2D1A	54862
ENSG00000258700	LINC00871	LINC00871	100506412
ENSG00000132016	C19orf57	C19orf57	79173
ENSG00000171298	GAA	GAA	2548
ENSG00000129534	MIS18BP1	MIS18BP1	55320
ENSG00000204642	HLA-F	HLA-F	3134
ENSG00000214872	SMTNL1	SMTNL1	219537
ENSG00000113552	GNPDA1	GNPDA1	10007
ENSG00000128487	SPECC1	SPECC1	92521
ENSG00000260903	XKR7	XKR7	343702
ENSG00000235985	AIF1	AIF1	199
ENSG00000184276	DEFB108B	DEFB108B	245911
ENSG00000184276	DEFB108B	DEFB108B	107987553
ENSG00000089902	RCOR1	RCOR1	23186
ENSG00000204666		AC010624.1	400710
ENSG00000137507	LRRC32	LRRC32	2615
ENSG00000164574	GALNT10	GALNT10	55568
ENSG00000167257	RNF214	RNF214	257160
ENSG00000132681	ATP1A4	ATP1A4	480
ENSG00000188959	C9orf152	C9orf152	401546
ENSG00000155324	GRAMD2B	GRAMD2B	65983
ENSG00000161929	SCIMP	SCIMP	388325
ENSG00000163947	ARHGEF3	ARHGEF3	50650
ENSG00000145626	UGT3A1	UGT3A1	133688
ENSG00000165912	PACSIN3	PACSIN3	29763
ENSG00000196074	SYCP2	SYCP2	10388
ENSG00000253236	LINC02143	LINC02143	101927835
ENSG00000083093	PALB2	PALB2	79728
ENSG00000162729	IGSF8	IGSF8	93185
ENSG00000180185	FAHD1	FAHD1	81889
ENSG00000132911	NMUR2	NMUR2	56923
ENSG00000063241	ISOC2	ISOC2	79763
ENSG00000125122	LRRC29	LRRC29	26231
ENSG00000250366	TUNAR	TUNAR	100507043
ENSG00000187902	SHISA7	SHISA7	729956
ENSG00000228672	PROB1	PROB1	389333
ENSG00000169976	SF3B5	SF3B5	83443
ENSG00000260192	LINC02240	LINC02240	101927460
ENSG00000259240	MIR4713HG	MIR4713HG	109729174
ENSG00000109794	FAM149A	FAM149A	25854
ENSG00000148840	PPRC1	PPRC1	23082
ENSG00000132517	SLC52A1	SLC52A1	55065
ENSG00000268686		AC010643.1	101928295
ENSG00000243742	RPLP0P2	RPLP0P2	113157
ENSG00000250230		AP002754.1	101927495
ENSG00000134873	CLDN10	CLDN10	9071
ENSG00000083123	BCKDHB	BCKDHB	594
ENSG00000204595	DPRX	DPRX	503834
ENSG00000268864		AC011487.2	284379
ENSG00000063587	ZNF275	ZNF275	10838
ENSG00000063587	ZNF275	ZNF275	105373378
ENSG00000179240		AP002360.1	100506127
ENSG00000173875	ZNF791	ZNF791	163049
ENSG00000164506	STXBP5	STXBP5	134957
ENSG00000080824	HSP90AA1	HSP90AA1	3320
ENSG00000162723	SLAMF9	SLAMF9	89886
ENSG00000136327	NKX2-8	NKX2-8	26257
ENSG00000250095	NREP-AS1	NREP-AS1	100873948
ENSG00000095752	IL11	IL11	3589
ENSG00000167641	PPP1R14A	PPP1R14A	94274
ENSG00000136859	ANGPTL2	ANGPTL2	23452
ENSG00000057663	ATG5	ATG5	9474
ENSG00000153208	MERTK	MERTK	10461
ENSG00000135917	SLC19A3	SLC19A3	80704
ENSG00000198125	MB	MB	4151
ENSG00000146216	TTBK1	TTBK1	84630
ENSG00000275450		PTGER4P2-CDK2AP2P2	442421
ENSG00000112667	DNPH1	DNPH1	10591
ENSG00000081014	AP4E1	AP4E1	23431
ENSG00000267151	MIR2117HG	MIR2117HG	106660605
ENSG00000233049	DHX16	DHX16	8449
ENSG00000174109	C16orf91	C16orf91	283951
ENSG00000105967	TFEC	TFEC	22797
ENSG00000197323	TRIM33	TRIM33	51592
ENSG00000260266		PPIAP46	729739
ENSG00000108947	EFNB3	EFNB3	1949
ENSG00000141696	P3H4	P3H4	10609
ENSG00000184988	TMEM106A	TMEM106A	113277
ENSG00000233721		AL356309.2	105376276
ENSG00000222047	C10orf55	C10orf55	414236
ENSG00000005001	PRSS22	PRSS22	64063
ENSG00000189127	ANKRD34B	ANKRD34B	340120
ENSG00000227345	PARG	PARG	8505
ENSG00000205056	LINC02397	LINC02397	100507616
ENSG00000070061	ELP1	ELP1	8518
ENSG00000267288		AC138150.2	105371795
ENSG00000133639	BTG1	BTG1	694
ENSG00000076924	XAB2	XAB2	56949
ENSG00000233095	HLA-G	HLA-G	3135
ENSG00000257242	LINC01619	LINC01619	256021
ENSG00000182557	SPNS3	SPNS3	201305
ENSG00000076826	CAMSAP3	CAMSAP3	57662
ENSG00000102854	MSLN	MSLN	10232
ENSG00000129965	INS-IGF2	INS-IGF2	3481
ENSG00000129965	INS-IGF2	INS-IGF2	723961
ENSG00000145391	SETD7	SETD7	80854
ENSG00000228126	FALEC	FALEC	100874054
ENSG00000224721		AC007182.1	102724153
ENSG00000015479	MATR3	MATR3	9782
ENSG00000273738	FCAR	FCAR	2204
ENSG00000133935	ERG28	ERG28	11161
ENSG00000136448	NMT1	NMT1	4836
ENSG00000132010	ZNF20	ZNF20	7568
ENSG00000064652	SNX24	SNX24	28966
ENSG00000235658	ATAT1	ATAT1	79969
ENSG00000188747	NOXA1	NOXA1	10811
ENSG00000223403	MEG9	MEG9	100507257
ENSG00000278729	KIR3DL3	KIR3DL3	115653
ENSG00000266013	LINC02079	LINC02079	105371766
ENSG00000130032	PRRG3	PRRG3	79057
ENSG00000130731	METTL26	METTL26	84326
ENSG00000225037	EIF1AX-AS1	EIF1AX-AS1	100874078
ENSG00000274349	ZNF658	ZNF658	26149
ENSG00000250092		AC096576.3	105374516
ENSG00000136732	GYPC	GYPC	2995
ENSG00000230115	TPRG1-AS2	TPRG1-AS2	100874027
ENSG00000163694	RBM47	RBM47	54502
ENSG00000198482	ZNF808	ZNF808	388558
ENSG00000230910		AL391807.1	101928307
ENSG00000246430	LINC00968	LINC00968	100507632
ENSG00000181195	PENK	PENK	5179
ENSG00000148339	SLC25A25	SLC25A25	114789
ENSG00000168754	FAM178B	FAM178B	51252
ENSG00000010310	GIPR	GIPR	2696
ENSG00000166398	KIAA0355	KIAA0355	9710
ENSG00000197769	MAP1LC3C	MAP1LC3C	440738
ENSG00000174429	ABRA	ABRA	137735
ENSG00000275873	LMNTD2	LMNTD2	256329
ENSG00000225130	TRIM31	TRIM31	11074
ENSG00000127081	ZNF484	ZNF484	83744
ENSG00000270332	SMC2-AS1	SMC2-AS1	101928550
ENSG00000164442	CITED2	CITED2	10370
ENSG00000204138	PHACTR4	PHACTR4	65979
ENSG00000259384	GH1	GH1	2688
ENSG00000241359	SYNPR-AS1	SYNPR-AS1	100874016
ENSG00000219073	CELA3B	CELA3B	23436
ENSG00000140950	TLDC1	TLDC1	57707
ENSG00000281028		AC104662.2	55300
ENSG00000180423	HARBI1	HARBI1	283254
ENSG00000196976	LAGE3	LAGE3	8270
ENSG00000100604	CHGA	CHGA	1113
ENSG00000102181	CD99L2	CD99L2	83692
ENSG00000169783	LINGO1	LINGO1	84894
ENSG00000164440	TXLNB	TXLNB	167838
ENSG00000171102	OBP2B	OBP2B	29989
ENSG00000223626	LINC01044	LINC01044	104266956
ENSG00000124743	KLHL31	KLHL31	401265
ENSG00000085449	WDFY1	WDFY1	57590
ENSG00000089127	OAS1	OAS1	4938
ENSG00000109790	KLHL5	KLHL5	51088
ENSG00000133997	MED6	MED6	10001
ENSG00000172687	ZNF738	ZNF738	148203
ENSG00000166428	PLD4	PLD4	122618
ENSG00000151689	INPP1	INPP1	3628
ENSG00000224319	OR2H2	OR2H2	7932
ENSG00000250241		AC105383.1	101927359
ENSG00000157005	SST	SST	6750
ENSG00000146834	MEPCE	MEPCE	56257
ENSG00000025293	PHF20	PHF20	51230
ENSG00000105366	SIGLEC8	SIGLEC8	27181
ENSG00000184178	SCFD2	SCFD2	152579
ENSG00000177683	THAP5	THAP5	168451
ENSG00000136111	TBC1D4	TBC1D4	9882
ENSG00000187689	AMTN	AMTN	401138
ENSG00000271079	CTAGE15	CTAGE15	441294
ENSG00000232740	LINC01826	LINC01826	107985818
ENSG00000019169	MARCO	MARCO	8685
ENSG00000187801	ZFP69B	ZFP69B	65243
ENSG00000232356		CR388393.2	105375009
ENSG00000165417	GTF2A1	GTF2A1	2957
ENSG00000228515	MAS1L	MAS1L	116511
ENSG00000249736	LINC02242	LINC02242	105379006
ENSG00000232984	OR2H1	OR2H1	26716
ENSG00000163006	CCDC138	CCDC138	165055
ENSG00000178917	ZNF852	ZNF852	285346
ENSG00000112462	OR12D3	OR12D3	81797
ENSG00000072042	RDH11	RDH11	51109
ENSG00000187994	RINL	RINL	126432
ENSG00000273033	LINC02035	LINC02035	100129550
ENSG00000138615	CILP	CILP	8483
ENSG00000204695	OR14J1	OR14J1	442191
ENSG00000277150	F8A3	F8A3	474384
ENSG00000274791	F8A2	F8A2	474383
ENSG00000099381	SETD1A	SETD1A	9739
ENSG00000228652	OR2W1	OR2W1	26692
ENSG00000230238	HLA-V	HLA-V	352962
ENSG00000229356	LRRC3-AS1	LRRC3-AS1	100861510
ENSG00000116237	ICMT	ICMT	23463
ENSG00000133636	NTS	NTS	4922
ENSG00000266256	LINC00683	LINC00683	400660
ENSG00000261936	TAS2R45	TAS2R45	259291
ENSG00000145945	FAM50B	FAM50B	26240
ENSG00000164323	CFAP97	CFAP97	57587
ENSG00000011523	CEP68	CEP68	23177
ENSG00000164816	DEFA5	DEFA5	1670
ENSG00000197467	COL13A1	COL13A1	1305
ENSG00000204296	C6orf10	C6orf10	10665
ENSG00000165071	TMEM71	TMEM71	137835
ENSG00000104824	HNRNPL	HNRNPL	3191
ENSG00000136485	DCAF7	DCAF7	10238
ENSG00000114988	LMAN2L	LMAN2L	81562
ENSG00000110171	TRIM3	TRIM3	10612
ENSG00000142549	IGLON5	IGLON5	402665
ENSG00000127083	OMD	OMD	4958
ENSG00000104611	SH2D4A	SH2D4A	63898
ENSG00000205359	SLCO6A1	SLCO6A1	133482
ENSG00000103275	UBE2I	UBE2I	7329
ENSG00000064651	SLC12A2	SLC12A2	6558
ENSG00000168397	ATG4B	ATG4B	23192
ENSG00000279220		GPR1-AS	101669764
ENSG00000246523		AP001528.1	100506368
ENSG00000250685		AC009123.1	654780
ENSG00000197021	CXorf40B	CXorf40B	541578
ENSG00000225164	PRRC2A	PRRC2A	7916
ENSG00000110195	FOLR1	FOLR1	2348
ENSG00000170423	KRT78	KRT78	196374
ENSG00000110079	MS4A4A	MS4A4A	51338
ENSG00000250254	PTTG2	PTTG2	10744
ENSG00000100650	SRSF5	SRSF5	6430
ENSG00000203950	RTL8A	RTL8A	26071
ENSG00000184867	ARMCX2	ARMCX2	9823
ENSG00000165695	AK8	AK8	158067
ENSG00000052344	PRSS8	PRSS8	5652
ENSG00000206439	TNF	TNF	7124
ENSG00000150510	FAM124A	FAM124A	220108
ENSG00000110077	MS4A6A	MS4A6A	64231
ENSG00000213316	LTC4S	LTC4S	4056
ENSG00000163882	POLR2H	POLR2H	5437
ENSG00000150527	CTAGE5	CTAGE5	4253
ENSG00000164073	MFSD8	MFSD8	256471
ENSG00000103710	RASL12	RASL12	51285
ENSG00000143858	SYT2	SYT2	127833
ENSG00000167800	TBX10	TBX10	347853
ENSG00000174804	FZD4	FZD4	8322
ENSG00000115365	LANCL1	LANCL1	10314
ENSG00000269964	MEI4	MEI4	101928601
ENSG00000155858	LSM11	LSM11	134353
ENSG00000150687	PRSS23	PRSS23	11098
ENSG00000250427	LINC02148	LINC02148	100505811
ENSG00000143811	PYCR2	PYCR2	29920
ENSG00000133103	COG6	COG6	57511
ENSG00000175857	GAPT	GAPT	202309
ENSG00000231192	OR5H1	OR5H1	26341
ENSG00000180549	FUT7	FUT7	2529
ENSG00000225968	ELFN1	ELFN1	392617
ENSG00000130724	CHMP2A	CHMP2A	27243
ENSG00000086102	NFX1	NFX1	4799
ENSG00000148773	MKI67	MKI67	4288
ENSG00000012223	LTF	LTF	4057
ENSG00000140015	KCNH5	KCNH5	27133
ENSG00000149507	OOSP2	OOSP2	219990
ENSG00000112562	SMOC2	SMOC2	64094
ENSG00000249500	LINC01179	LINC01179	101928151
ENSG00000186838	SELENOV	SELENOV	348303
ENSG00000067955	CBFB	CBFB	865
ENSG00000103647	CORO2B	CORO2B	10391
ENSG00000175764	TTLL11	TTLL11	158135
ENSG00000184845	DRD1	DRD1	1812
ENSG00000163389	POGLUT1	POGLUT1	56983
ENSG00000111404	RERGL	RERGL	79785
ENSG00000089327	FXYD5	FXYD5	53827
ENSG00000134256	CD101	CD101	9398
ENSG00000100926	TM9SF1	TM9SF1	10548
ENSG00000148229	POLE3	POLE3	54107
ENSG00000164822	DEFA6	DEFA6	1671
ENSG00000134827	TCN1	TCN1	6947
ENSG00000131653	TRAF7	TRAF7	84231
ENSG00000121075	TBX4	TBX4	9496
ENSG00000151726	ACSL1	ACSL1	2180
ENSG00000234647		AL606970.3	101929420
ENSG00000249138		SLED1	643036
ENSG00000266962		AC067852.2	108783654
ENSG00000274487		AC244154.1	440434
ENSG00000143341	HMCN1	HMCN1	83872
ENSG00000205609	EIF3CL	EIF3CL	728689
ENSG00000263961	C1orf186	C1orf186	440712
ENSG00000251045	LINC01959	LINC01959	340074
ENSG00000246174	KCTD21-AS1	KCTD21-AS1	100289388
ENSG00000170091	NSG2	NSG2	51617
ENSG00000115998	C2orf42	C2orf42	54980
ENSG00000154305	MIA3	MIA3	375056
ENSG00000108342	CSF3	CSF3	1440
ENSG00000164038	SLC9B2	SLC9B2	133308
ENSG00000183864	TOB2	TOB2	10766
ENSG00000171206	TRIM8	TRIM8	81603
ENSG00000184857	TMEM186	TMEM186	25880
ENSG00000103061	SLC7A6OS	SLC7A6OS	84138
ENSG00000141200	KIF2B	KIF2B	84643
ENSG00000154127	UBASH3B	UBASH3B	84959
ENSG00000186265	BTLA	BTLA	151888
ENSG00000178772	CPN2	CPN2	1370
ENSG00000234284	ZNF879	ZNF879	345462
ENSG00000149582	TMEM25	TMEM25	84866
ENSG00000178187	ZNF454	ZNF454	285676
ENSG00000188517	COL25A1	COL25A1	84570
ENSG00000109205	ODAM	ODAM	54959
ENSG00000172115	CYCS	CYCS	54205
ENSG00000106211	HSPB1	HSPB1	3315
ENSG00000132330	SCLY	SCLY	51540
ENSG00000205808	PLPP6	PLPP6	403313
ENSG00000084234	APLP2	APLP2	334
ENSG00000160050	CCDC28B	CCDC28B	79140
ENSG00000230969	LINC02090	LINC02090	105371562
ENSG00000141977	CIB3	CIB3	117286
ENSG00000204291	COL15A1	COL15A1	1306
ENSG00000133704	IPO8	IPO8	10526
ENSG00000250799	PRODH2	PRODH2	58510
ENSG00000162461	SLC25A34	SLC25A34	284723
ENSG00000226696	LENG8-AS1	LENG8-AS1	104355426
ENSG00000163823	CCR1	CCR1	1230
ENSG00000266079	SNORA59B	SNORA59B	677882
ENSG00000197353	LYPD2	LYPD2	137797
ENSG00000165188	RNF183	RNF183	138065
ENSG00000261302		AC106779.1	105371286
ENSG00000182318	ZSCAN22	ZSCAN22	342945
ENSG00000082212	ME2	ME2	4200
ENSG00000189050	RNFT1	RNFT1	51136
ENSG00000138722	MMRN1	MMRN1	22915
ENSG00000276907	ARHGAP27	ARHGAP27	201176
ENSG00000179988	PSTK	PSTK	118672
ENSG00000278053	DDX52	DDX52	11056
ENSG00000235135	HCG23	HCG23	414764
ENSG00000203757	OR6K3	OR6K3	391114
ENSG00000198919	DZIP3	DZIP3	9666
ENSG00000111530	CAND1	CAND1	55832
ENSG00000172828	CES3	CES3	23491
ENSG00000135744	AGT	AGT	183
ENSG00000254486	LINC02547	LINC02547	105376554
ENSG00000100347	SAMM50	SAMM50	25813
ENSG00000198841	KTI12	KTI12	112970
ENSG00000198856	OSTC	OSTC	58505
ENSG00000232131	NCOA7-AS1	NCOA7-AS1	104355145
ENSG00000170454	KRT75	KRT75	9119
ENSG00000176641	RNF152	RNF152	220441
ENSG00000131686	CA6	CA6	765
ENSG00000197969	VPS13A	VPS13A	23230
ENSG00000105879	CBLL1	CBLL1	79872
ENSG00000203865	ATP1A1-AS1	ATP1A1-AS1	84852
ENSG00000266255	MIR4475	MIR4475	100616289
ENSG00000284179	MIR7-1	MIR7-1	407043
ENSG00000263407	MIR4660	MIR4660	100616350
ENSG00000263458	MIR4455	MIR4455	100616111
ENSG00000206652	RNU1-1	RNU1-1	26871
ENSG00000208000	MIR509-1	MIR509-1	574514
ENSG00000207755	MIR450A2	MIR450A2	574505
ENSG00000264653	MIR5194	MIR5194	100847051
ENSG00000265660	MIR4664	MIR4664	100616318
ENSG00000207547	MIR25	MIR25	407014
ENSG00000208014	MIR653	MIR653	724023
ENSG00000283829	MIR378I	MIR378I	100616259
ENSG00000216101	MIR877	MIR877	100126314
ENSG00000266211	MIR3156-3	MIR3156-3	100423018
ENSG00000199024	MIR103A2	MIR103A2	406896
ENSG00000275711	MIR6795	MIR6795	102465476
ENSG00000207702	MIR211	MIR211	406993
ENSG00000207947	MIR152	MIR152	406943
