hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:14017	ECEL1P1	endothelin converting enzyme like 1 pseudogene 1	pseudogene	pseudogene	Approved	2q37.1	02q37.1							2002-08-30		2016-06-07	2016-06-07	100131546	ENSG00000204121	OTTHUMG00000153336			NG_028777			11352565											PGOHUM00000298352											
HGNC:14019	ECEL1P2	endothelin converting enzyme like 1 pseudogene 2	pseudogene	pseudogene	Approved	2q37.1	02q37.1	ECEL2						2002-08-30		2016-06-07	2016-06-07	347694	ENSG00000244280	OTTHUMG00000153343		BC067110	NR_028501			"11352565|10698686"											PGOHUM00000298351											
HGNC:14018	ECEL1P3	endothelin converting enzyme like 1 pseudogene 3	pseudogene	pseudogene	Approved	2q37.1	02q37.1							2002-08-30		2016-06-07	2016-06-07	260332	ENSG00000230122	OTTHUMG00000153353			NG_002700			11352565											PGOHUM00000298350											
HGNC:49736	ECM1P1	extracellular matrix protein 1 pseudogene 1	pseudogene	pseudogene	Approved	9p24.1	09p24.1							2014-02-13			2014-02-13	100420354	ENSG00000270639	OTTHUMG00000184620			NG_023776														PGOHUM00000235947											
HGNC:49737	ECM1P2	extracellular matrix protein 1 pseudogene 2	pseudogene	pseudogene	Approved	4p15.33	04p15.33							2014-02-13			2014-02-13	106481698	ENSG00000249995	OTTHUMG00000160087			NG_043188														PGOHUM00000245853											
HGNC:19224	EDDM3CP	epididymal protein 3C, pseudogene	pseudogene	pseudogene	Approved	2q21.3	02q21.3	HE3-GAMMA		FAM12CP	family with sequence similarity 12, member C (pseudogene)			2002-09-23	2010-01-27	2011-04-15	2016-10-05	266643	ENSG00000234060	OTTHUMG00000153734		X76387	NG_002367			7514008											PGOHUM00000240352											
HGNC:37707	EDDM3DP	epididymal protein 3D, pseudogene	pseudogene	pseudogene	Approved	14q11.2	14q11.2							2010-06-17		2011-04-15	2014-11-19	100128220	ENSG00000258963	OTTHUMG00000171014			NG_028961														PGOHUM00000248044											
HGNC:3191	EEF1A1P1	eukaryotic translation elongation factor 1 alpha 1 pseudogene 1	pseudogene	pseudogene	Approved	21q21.2	21q21.2			EEF1A1P	eukaryotic translation elongation factor 1 alpha 1 pseudogene			2000-05-23	2009-11-25	2013-07-10	2016-10-05	54054	ENSG00000223822	OTTHUMG00000078248			NG_000926														PGOHUM00000239156											
HGNC:20008	EEF1A1P2	eukaryotic translation elongation factor 1 alpha 1 pseudogene 2	pseudogene	pseudogene	Approved	14q31.1	14q31.1							2003-01-13			2014-11-28	319112	ENSG00000258841	OTTHUMG00000171399			NG_002494														PGOHUM00000292739											
HGNC:3194	EEF1A1P3	eukaryotic translation elongation factor 1 alpha 1 pseudogene 3	pseudogene	pseudogene	Approved	13q12.2	13q12.2		EEF1A1 (Eukaryotic translation elongation factor 1 alpha 1) pseudogene	"EEF1AL|EEF1AL1"	"eukaryotic translation elongation factor 1 alpha-like 1|eukaryotic translation elongation factor 1 alpha-like 1 pseudogene"			1992-09-18	2010-03-02	2010-03-02	2014-11-19	100421865	ENSG00000232587	OTTHUMG00000016644			NG_024908			8812466											PGOHUM00000248554											
HGNC:3199	EEF1A1P4	eukaryotic translation elongation factor 1 alpha 1 pseudogene 4	pseudogene	pseudogene	Approved	12p12.3	12p12.3			EEF1AL2	eukaryotic translation elongation factor 1 alpha-like 2			1995-08-15	2010-03-04	2010-03-04	2014-11-19	100421854	ENSG00000245205	OTTHUMG00000168909			NG_023989			8812466											PGOHUM00000239367											
HGNC:3200	EEF1A1P5	eukaryotic translation elongation factor 1 alpha 1 pseudogene 5	pseudogene	pseudogene	Approved	9q34.13	09q34.13			EEF1AL3	eukaryotic translation elongation factor 1 alpha-like 3			1995-08-15	2010-03-04	2010-03-04	2014-11-19	158078	ENSG00000196205	OTTHUMG00000020851			NG_002350		Q5VTE0	8812466																						
HGNC:3201	EEF1A1P6	eukaryotic translation elongation factor 1 alpha 1 pseudogene 6	pseudogene	pseudogene	Approved	7p15.3	07p15.3			EEF1AL4	eukaryotic translation elongation factor 1 alpha-like 4			1995-08-15	2010-03-04	2010-03-04	2010-09-22	221838	ENSG00000233476	OTTHUMG00000152528			NG_002353			8812466											PGOHUM00000250855											
HGNC:3202	EEF1A1P7	eukaryotic translation elongation factor 1 alpha 1 pseudogene 7	pseudogene	pseudogene	Approved	19q13.12	19q13.12			EEF1AL5	"eukaryotic translation elongation factor 1 alpha-like 5|eukaryotic translation elongation factor 1 alpha-like 5 pseudogene"			1995-08-15	2010-03-04	2010-03-04	2016-07-25	390924	ENSG00000268222	OTTHUMG00000183302			NG_008815			8812466											PGOHUM00000295345											
HGNC:3203	EEF1A1P8	eukaryotic translation elongation factor 1 alpha 1 pseudogene 8	pseudogene	pseudogene	Approved	3q27.1	03q27.1			EEF1AL6	"eukaryotic translation elongation factor 1 alpha-like 6|eukaryotic translation elongation factor 1 alpha-like 6 pseudogene"			1995-08-15	2010-03-04	2010-03-04	2014-11-19	389179	ENSG00000223529	OTTHUMG00000156863			NG_006547			8812466											PGOHUM00000237893											
HGNC:3204	EEF1A1P9	eukaryotic translation elongation factor 1 alpha 1 pseudogene 9	pseudogene	pseudogene	Approved	4q24	04q24			EEF1AL7	eukaryotic translation elongation factor 1 alpha-like 7			1995-08-15	2010-03-04	2010-03-04	2014-11-28	441032	ENSG00000249264	OTTHUMG00000161040			NR_003586			8812466											PGOHUM00000300312											
HGNC:3205	EEF1A1P10	eukaryotic translation elongation factor 1 alpha 1 pseudogene 10	pseudogene	pseudogene	Approved	7q35	07q35			EEF1AL8	eukaryotic translation elongation factor 1 alpha-like 8			1995-08-15	2010-03-04	2010-03-04	2014-11-28	100421829	ENSG00000243746	OTTHUMG00000158061			NG_026523			8812466											PGOHUM00000302473											
HGNC:3206	EEF1A1P11	eukaryotic translation elongation factor 1 alpha 1 pseudogene 11	pseudogene	pseudogene	Approved	1p21.3	01p21.3		eukaryotic translation elongation factor 1 alpha 1 (EEF1A1) pseudogene	EEF1AL9	"eukaryotic translation elongation factor 1 alpha-like 9|eukaryotic translation elongation factor 1 alpha-like 9 pseudogene"			1995-08-15	2010-03-04	2010-03-04	2014-11-28	440595	ENSG00000228502	OTTHUMG00000010710			NG_008817			8812466				EEF1A1P11							PGOHUM00000296410											
HGNC:3195	EEF1A1P12	eukaryotic translation elongation factor 1 alpha 1 pseudogene 12	pseudogene	pseudogene	Approved	2q12.2	02q12.2			EEF1AL10	eukaryotic translation elongation factor 1 alpha-like 10			1995-08-15	2010-03-04	2010-03-04	2014-11-19	644604	ENSG00000214199	OTTHUMG00000153185			NG_016738			8812466											PGOHUM00000240238											
HGNC:3196	EEF1A1P13	eukaryotic translation elongation factor 1 alpha 1 pseudogene 13	pseudogene	pseudogene	Approved	5p15.2	05p15.2			EEF1AL11	eukaryotic translation elongation factor 1 alpha-like 11			1995-08-15	2010-03-04	2010-03-04	2013-04-24	133283	ENSG00000250182	OTTHUMG00000161826			NG_002349			"8812466|10343093"																						
HGNC:3197	EEF1A1P14	eukaryotic translation elongation factor 1 alpha 1 pseudogene 14	pseudogene	pseudogene	Approved	1q31.3	01q31.3		eukaryotic translation elongation factor 1 alpha 1 (EEF1A1) pseudogene	EEF1AL12	"eukaryotic translation elongation factor 1 alpha-like 12|eukaryotic translation elongation factor 1 alpha-like 12 pseudogene"			1995-08-15	2010-03-04	2010-03-04	2014-11-19	647167	ENSG00000233057	OTTHUMG00000035565			NG_008758			8812466											PGOHUM00000245137											
HGNC:3198	EEF1A1P15	eukaryotic translation elongation factor 1 alpha 1 pseudogene 15	pseudogene	pseudogene	Approved	Xq21.33	Xq21.33			EEF1AL13	eukaryotic translation elongation factor 1 alpha-like 13			1995-08-15	2010-03-04	2010-03-04	2014-11-28	643563	ENSG00000213704	OTTHUMG00000021994			NG_016768			8812466											PGOHUM00000305205											
HGNC:37889	EEF1A1P16	eukaryotic translation elongation factor 1 alpha 1 pseudogene 16	pseudogene	pseudogene	Approved	12p12.3	12p12.3							2010-03-09			2014-11-28	387845	ENSG00000213235	OTTHUMG00000168859			NG_022950														PGOHUM00000291569											
HGNC:37890	EEF1A1P17	eukaryotic translation elongation factor 1 alpha 1 pseudogene 17	pseudogene	pseudogene	Approved	12q12	12q12							2010-03-09			2014-11-28	401717	ENSG00000257907	OTTHUMG00000169355			NG_022965														PGOHUM00000291633											
HGNC:37891	EEF1A1P18	eukaryotic translation elongation factor 1 alpha 1 pseudogene 18	pseudogene	pseudogene	Approved	11q13.1	11q13.1							2010-03-09			2014-11-19	100887747					NG_029947														PGOHUM00000242326											
HGNC:37892	EEF1A1P19	eukaryotic translation elongation factor 1 alpha 1 pseudogene 19	pseudogene	pseudogene	Approved	5p12	05p12							2010-03-09			2014-11-28	100421796	ENSG00000249855	OTTHUMG00000162225			NG_021847														PGOHUM00000300575											
HGNC:37893	EEF1A1P20	eukaryotic translation elongation factor 1 alpha 1 pseudogene 20	pseudogene	pseudogene	Approved	5q21.1	05q21.1							2010-03-09			2014-11-28	100421797	ENSG00000249963	OTTHUMG00000162803			NG_021893														PGOHUM00000301076											
HGNC:37894	EEF1A1P21	eukaryotic translation elongation factor 1 alpha 1 pseudogene 21	pseudogene	pseudogene	Approved	4p15.1	04p15.1							2010-03-09			2014-11-28	100421807	ENSG00000249542	OTTHUMG00000160342			NG_022054														PGOHUM00000300174											
HGNC:37895	EEF1A1P22	eukaryotic translation elongation factor 1 alpha 1 pseudogene 22	pseudogene	pseudogene	Approved	15q21.3	15q21.3							2010-03-09			2014-11-19	645693	ENSG00000259612	OTTHUMG00000172482			NG_022970														PGOHUM00000246786											
HGNC:37896	EEF1A1P23	eukaryotic translation elongation factor 1 alpha 1 pseudogene 23	pseudogene	pseudogene	Approved	3q29	03q29							2010-03-09			2014-11-28	100421815					NG_022235														PGOHUM00000299311											
HGNC:37897	EEF1A1P24	eukaryotic translation elongation factor 1 alpha 1 pseudogene 24	pseudogene	pseudogene	Approved	3p22.1	03p22.1							2010-03-09			2014-11-28	645715	ENSG00000223668	OTTHUMG00000156250			XR_017484														PGOHUM00000299407											
HGNC:37898	EEF1A1P25	eukaryotic translation elongation factor 1 alpha 1 pseudogene 25	pseudogene	pseudogene	Approved	3q22.3	03q22.3							2010-03-09			2014-11-28	646612	ENSG00000241429	OTTHUMG00000159887			NG_022276														PGOHUM00000299612											
HGNC:37899	EEF1A1P26	eukaryotic translation elongation factor 1 alpha 1 pseudogene 26	pseudogene	pseudogene	Approved	7p21.2	07p21.2							2010-03-09			2014-11-19	100128637	ENSG00000233167	OTTHUMG00000152411			NG_022551														PGOHUM00000233136											
HGNC:37900	EEF1A1P27	eukaryotic translation elongation factor 1 alpha 1 pseudogene 27	pseudogene	pseudogene	Approved	7p21.1	07p21.1							2010-03-09			2014-11-28	100130234	ENSG00000179460	OTTHUMG00000152499			NG_022552														PGOHUM00000302545											
HGNC:37902	EEF1A1P28	eukaryotic translation elongation factor 1 alpha 1 pseudogene 28	pseudogene	pseudogene	Approved	7q21.13	07q21.13							2010-03-09			2014-11-28	442709	ENSG00000237709	OTTHUMG00000154431			NG_009429														PGOHUM00000302841											
HGNC:37904	EEF1A1P29	eukaryotic translation elongation factor 1 alpha 1 pseudogene 29	pseudogene	pseudogene	Approved	Xq21.2	Xq21.2							2010-03-09			2014-11-28	100130211	ENSG00000215093	OTTHUMG00000021941			NG_009085														PGOHUM00000304735											
HGNC:37906	EEF1A1P30	eukaryotic translation elongation factor 1 alpha 1 pseudogene 30	pseudogene	pseudogene	Approved	Xq24	Xq24							2010-03-09			2014-11-28	402420	ENSG00000237757	OTTHUMG00000022294			NG_023023														PGOHUM00000304823											
HGNC:37908	EEF1A1P31	eukaryotic translation elongation factor 1 alpha 1 pseudogene 31	pseudogene	pseudogene	Approved	Xq28	Xq28							2010-03-09			2014-11-19	553820	ENSG00000237859	OTTHUMG00000013503			NG_026783														PGOHUM00000241618											
HGNC:37909	EEF1A1P32	eukaryotic translation elongation factor 1 alpha 1 pseudogene 32	pseudogene	pseudogene	Approved	1q31.3	01q31.3							2010-03-09			2014-11-28	730232	ENSG00000213046	OTTHUMG00000035652			XR_016092.														PGOHUM00000296712											
HGNC:37911	EEF1A1P33	eukaryotic translation elongation factor 1 alpha 1 pseudogene 33	pseudogene	pseudogene	Approved	12q23.1	12q23.1							2010-03-09			2014-11-19	390352	ENSG00000258846	OTTHUMG00000170603			NG_021698														PGOHUM00000239553											
HGNC:37912	EEF1A1P34	eukaryotic translation elongation factor 1 alpha 1 pseudogene 34	pseudogene	pseudogene	Approved	20p11.23	20p11.23							2010-03-09			2014-11-19	100132358	ENSG00000233324	OTTHUMG00000031987			NG_021977														PGOHUM00000247458											
HGNC:37913	EEF1A1P35	eukaryotic translation elongation factor 1 alpha 1 pseudogene 35	pseudogene	pseudogene	Approved	4q28.3	04q28.3							2010-03-09			2014-11-19	389223					NG_022081														PGOHUM00000246085											
HGNC:37914	EEF1A1P36	eukaryotic translation elongation factor 1 alpha 1 pseudogene 36	pseudogene	pseudogene	Approved	6q23.2	06q23.2							2010-03-09			2014-11-19	100421820	ENSG00000223912	OTTHUMG00000016340			NG_022371														PGOHUM00000243775											
HGNC:37915	EEF1A1P37	eukaryotic translation elongation factor 1 alpha 1 pseudogene 37	pseudogene	pseudogene	Approved	8q23.3	08q23.3							2010-03-10			2014-11-18	100421825	ENSG00000254124	OTTHUMG00000164914			NG_022431														PGOHUM00000249780											
HGNC:37916	EEF1A1P38	eukaryotic translation elongation factor 1 alpha 1 pseudogene 38	pseudogene	pseudogene	Approved	16p12.1	16p12.1							2010-03-10			2017-10-25	124199	ENSG00000261557	OTTHUMG00000177035			NG_022963														PGOHUM00000293481											
HGNC:37917	EEF1A1P39	eukaryotic translation elongation factor 1 alpha 1 pseudogene 39	pseudogene	pseudogene	Approved	10p11.23	10p11.23							2010-03-10			2014-11-28	100862850	ENSG00000230125	OTTHUMG00000017887			NG_032140														PGOHUM00000305843											
HGNC:37918	EEF1A1P40	eukaryotic translation elongation factor 1 alpha 1 pseudogene 40	pseudogene	pseudogene	Approved	Xq22.3	Xq22.3							2010-03-10			2014-11-28	100874490	ENSG00000231144	OTTHUMG00000022157			NG_032199														PGOHUM00000305241											
HGNC:38799	EEF1A1P41	eukaryotic translation elongation factor 1 alpha 1 pseudogene 41	pseudogene	pseudogene	Approved	Yp11.2	Yp11.2							2010-08-05			2016-10-05	100874491	ENSG00000223600	OTTHUMG00000036158			NG_032218														PGOHUM00000305413											
HGNC:48927	EEF1A1P42	eukaryotic translation elongation factor 1 alpha 1 pseudogene 42	pseudogene	pseudogene	Approved	6p12.3	06p12.3							2013-07-10			2015-02-02	442215	ENSG00000277043	OTTHUMG00000014809			NG_022298														PGOHUM00000301368											
HGNC:3193	EEF1A1P43	eukaryotic translation elongation factor 1 alpha 1 pseudogene 43	pseudogene	pseudogene	Approved	17p11.2	17p11.2			EEF1A3	eukaryotic translation elongation factor 1 alpha 3			1998-02-11	2013-07-10	2013-07-10	2013-07-10	1918					NG_032985			11840190																						
HGNC:3207	EEF1B2P1	eukaryotic translation elongation factor 1 beta 2 pseudogene 1	pseudogene	pseudogene	Approved	15q21.2	15q21.2			EEF1B1	eukaryotic translation elongation factor 1 beta 1			1995-11-13	2011-05-26	2011-05-26	2014-11-28	1932	ENSG00000231169	OTTHUMG00000172676		X60656	NG_003045			11597139											PGOHUM00000293243											
HGNC:3209	EEF1B2P2	eukaryotic translation elongation factor 1 beta 2 pseudogene 2	pseudogene	pseudogene	Approved	5q13.1	05q13.1	"BETA-3|EEF-1BETA5A|EEF-1"		"EEF1B|EEF1B3"	eukaryotic translation elongation factor 1 beta 3			1991-03-11	2011-05-26	2011-05-26	2014-11-28	1934	ENSG00000213864	OTTHUMG00000164190		L26404	NG_003038			8250921											PGOHUM00000300608											
HGNC:3210	EEF1B2P3	eukaryotic translation elongation factor 1 beta 2 pseudogene 3	pseudogene	pseudogene	Approved	Xp22.11	Xp22.11			EEF1B4	"eukaryotic translation elongation factor 1 beta 4|eukaryotic translation elongation factor 1 beta 4 (pseudogene)"			1995-11-13	2011-05-26	2011-05-26	2011-05-26	644820	ENSG00000232472	OTTHUMG00000021274			NG_008008			8250921																						
HGNC:32475	EEF1B2P4	eukaryotic translation elongation factor 1 beta 2 pseudogene 4	pseudogene	pseudogene	Approved	12q23.3	12q23.3							2011-05-26		2011-05-26	2014-11-28	100130631	ENSG00000257119	OTTHUMG00000170035			NG_021699														PGOHUM00000291456											
HGNC:32476	EEF1B2P5	eukaryotic translation elongation factor 1 beta 2 pseudogene 5	pseudogene	pseudogene	Approved	6q12	06q12							2011-05-26			2014-11-28	442227	ENSG00000225121	OTTHUMG00000014947			NG_029026														PGOHUM00000301833											
HGNC:51453	EEF1B2P6	eukaryotic translation elongation factor 1 beta 2 pseudogene 6	pseudogene	pseudogene	Approved	7q32.3	07q32.3							2014-11-28			2014-11-28	647030	ENSG00000213261	OTTHUMG00000155056			NG_022904														PGOHUM00000302428											
HGNC:51454	EEF1B2P7	eukaryotic translation elongation factor 1 beta 2 pseudogene 7	pseudogene	pseudogene	Approved	2q37.1	02q37.1							2014-11-28			2014-11-28	100421756	ENSG00000213055	OTTHUMG00000153290			NG_011847														PGOHUM00000298353											
HGNC:51455	EEF1B2P8	eukaryotic translation elongation factor 1 beta 2 pseudogene 8	pseudogene	pseudogene	Approved	3q26.31	03q26.31							2014-11-28			2014-11-28	100421774	ENSG00000230497	OTTHUMG00000157119			NG_025661														PGOHUM00000299274											
HGNC:32474	EEF1DP1	eukaryotic translation elongation factor 1 delta pseudogene 1	pseudogene	pseudogene	Approved	19p13.12	19p13.12							2007-07-18			2014-11-28	126037	ENSG00000228887	OTTHUMG00000181993			NG_006512							EEF1DP1							PGOHUM00000295214											
HGNC:33523	EEF1DP2	eukaryotic translation elongation factor 1 delta pseudogene 2	pseudogene	pseudogene	Approved	9q22.31	09q22.31							2007-07-18			2014-11-28	442429	ENSG00000226721	OTTHUMG00000020238			NG_006527														PGOHUM00000303989											
HGNC:30486	EEF1DP3	eukaryotic translation elongation factor 1 delta pseudogene 3	pseudogene	pseudogene	Approved	13q13.1	13q13.1							2007-07-18			2014-11-28	196549	ENSG00000229715	OTTHUMG00000016691			NR_027062		Q658K8	12477932											PGOHUM00000292123											
HGNC:22598	EEF1DP4	eukaryotic translation elongation factor 1 delta pseudogene 4	pseudogene	pseudogene	Approved	7q11.21	07q11.21	FLJ26697						2007-07-18			2014-11-28	442325	ENSG00000213640	OTTHUMG00000156600			NG_006526														PGOHUM00000302745											
HGNC:33524	EEF1DP5	eukaryotic translation elongation factor 1 delta pseudogene 5	pseudogene	pseudogene	Approved	6q22.33	06q22.33							2007-07-18			2014-11-28	442258	ENSG00000213130	OTTHUMG00000015541			NG_006525														PGOHUM00000301537											
HGNC:51456	EEF1DP6	eukaryotic translation elongation factor 1 delta pseudogene 6	pseudogene	pseudogene	Approved	1p36.32	01p36.32							2014-11-28			2014-11-28	644357	ENSG00000229280	OTTHUMG00000000732			NG_006533														PGOHUM00000295534											
HGNC:51457	EEF1DP7	eukaryotic translation elongation factor 1 delta pseudogene 7	pseudogene	pseudogene	Approved	17q23.3	17q23.3							2014-11-28			2014-11-28	100422656	ENSG00000263883	OTTHUMG00000178906			NG_026262														PGOHUM00000294515											
